Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Allen Brown,Allen Brown,True
Married,continues,True,2640,Multiple Rows: Marital status,Allen Brown,Allen Brown,True
Allen.Brown@aol.com,continues,True,1,Email,Allen Brown,Allen Brown,True
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Bryan Potts,Bryan Potts,True
English,jb_special_tokens,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Bryan Potts,Bryan Potts,True
Male,continues,True,4292,Multiple Rows: Legal gender,Bryan Potts,Bryan Potts,True
Male,jb_special_tokens,True,4292,Multiple Rows: Legal gender,Bryan Potts,Bryan Potts,True
Single,continues,True,4296,Multiple Rows: Marital status,Bryan Potts,Bryan Potts,True
English,jb_special_tokens,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Candice Rogers,Candice Rogers,True
Married,jb_special_tokens,True,2640,Multiple Rows: Marital status,Candice Rogers,Candice Rogers,True
Candice.Rogers@aol.com,jb_special_tokens,True,1,Email,Candice Rogers,Candice Rogers,True
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Edward Kline,Edward Kline,True
Male,continues,True,4292,Multiple Rows: Legal gender,Edward Kline,Edward Kline,True
Married,continues,True,2640,Multiple Rows: Marital status,Edward Kline,Edward Kline,True
8807050007,continues,True,1,MRN,Edward Kline,Edward Kline,True
537-35-8427,continues,True,1,SSN,Edward Kline,Edward Kline,True
+1630-545-3683,continues,True,1,Telephone,Edward Kline,Edward Kline,True
Edward.Kline@brown.com,continues,True,1,Email,Edward Kline,Edward Kline,True
1996-01-02,continues,True,1,DOB,Edward Kline,Edward Kline,True
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Erin Foley,Erin Foley,True
Female,continues,True,4443,Multiple Rows: Legal gender,Erin Foley,Erin Foley,True
Single,continues,True,4296,Multiple Rows: Marital status,Erin Foley,Erin Foley,True
6979362711,continues,True,1,MRN,Erin Foley,Erin Foley,True
799-98-6045,continues,True,1,SSN,Erin Foley,Erin Foley,True
#347229,continues,True,1,Billing Account Number,Erin Foley,Erin Foley,True
HPB-60761,continues,True,1,Health Plan Number,Erin Foley,Erin Foley,True
+1478-220-2659,continues,True,1,Telephone,Erin Foley,Erin Foley,True
Erin.Foley@brown.com,continues,True,1,Email,Erin Foley,Erin Foley,True
1991-03-14,continues,True,1,DOB,Erin Foley,Erin Foley,True
Elective,continues,True,2879,Multiple Rows: Admission Type,Gloria Robinson,Gloria Robinson,True
Female,continues,True,4443,Multiple Rows: Legal gender,Gloria Robinson,Gloria Robinson,True
Female,continues,True,4443,Multiple Rows: Legal gender,Heidi Joseph,Heidi Joseph,True
Single,continues,True,4296,Multiple Rows: Marital status,Heidi Joseph,Heidi Joseph,True
Female,continues,True,4443,Multiple Rows: Legal gender,Jill Schwartz,Jill Schwartz,True
Urgent,jb_special_tokens,True,3001,Multiple Rows: Admission Type,Joel Solis,Joel Solis,True
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Jordan Carr,Jordan Carr,True
Male,continues,True,4292,Multiple Rows: Legal gender,Jordan Carr,Jordan Carr,True
Jordan.Carr@gmx.com,continues,True,1,Email,Jordan Carr,Jordan Carr,True
Male,continues,True,4292,Multiple Rows: Legal gender,Joseph Nash,Joseph Nash,True
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Kaitlin Hanson,Kaitlin Hanson,True
Female,continues,True,4443,Multiple Rows: Legal gender,Kaitlin Hanson,Kaitlin Hanson,True
Single,continues,True,4296,Multiple Rows: Marital status,Kaitlin Hanson,Kaitlin Hanson,True
2782923083,continues,True,1,MRN,Kaitlin Hanson,Kaitlin Hanson,True
967-24-3160,continues,True,1,SSN,Kaitlin Hanson,Kaitlin Hanson,True
#368298,continues,True,1,Billing Account Number,Kaitlin Hanson,Kaitlin Hanson,True
HPB-74144,continues,True,1,Health Plan Number,Kaitlin Hanson,Kaitlin Hanson,True
+1734-862-8733,continues,True,1,Telephone,Kaitlin Hanson,Kaitlin Hanson,True
Kaitlin.Hanson@dhl.com,continues,True,1,Email,Kaitlin Hanson,Kaitlin Hanson,True
1959-03-26,continues,True,1,DOB,Kaitlin Hanson,Kaitlin Hanson,True
