Value,Prompt,Found,Count,Found_in_Column,Name_in_Analysis,Person,Specific
2023-11-07,continues,True,11,"Date of Visit, Date of Discharge","Geoffrey Diaz, William Ibarra, Jacob Mckinney, Ruth Brown, Tammie Obrien, Thomas Vargas, Derek Ortiz, Amanda Smith, Julie Collins, Lynn Collins, Timothy Lee",Allen Brown,False
2023-11-09,continues,True,9,"Date of Visit, Date of Discharge","Karen Watkins, Barry Rodriguez, Natalie Johnson, Jonathan Marshall, Adrienne Lopez, Geoffrey Diaz, Chelsea Allen, Gregory Lawrence, Deborah Ellis",Allen Brown,False
2023-11-16,continues,True,11,"Date of Visit, Date of Discharge","Jessica Calderon, Ryan Scott, Amy Sanchez, Jesse Henderson, Geoffrey Diaz, Jaime Cannon, Brittany Hoover, Jacob Mckinney, Jill Booth, Cheryl Richardson, Michael Perkins",Allen Brown,False
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Allen Brown,Allen Brown,True
Katherine Davis,continues,True,2,RN,"Stacie West, Crystal Rivas",Allen Brown,False
Married,continues,True,2640,Multiple Rows: Marital status,Allen Brown,Allen Brown,True
Allen.Brown@aol.com,continues,True,1,Email,Allen Brown,Allen Brown,True
Allen.Brown@aol.com,continues,False,0,,,Allen Brown,False
English,continues,False,0,,,Allen Brown,False
Married,continues,False,0,,,Allen Brown,False
2023-11-07,continues,False,0,,,Allen Brown,False
2023-11-09,continues,False,0,,,Allen Brown,False
2023-11-16,continues,False,0,,,Allen Brown,False
Katherine Davis,continues,False,0,,,Allen Brown,False
William Beck,continues,True,1,Doctors Name,Elizabeth Copeland,Allen Brown,False
William Beck,continues,False,0,,,Allen Brown,False
2020-06-05,jb_special_tokens,True,11,"Date of Visit, Date of Discharge","Sean Page, Kathleen Melendez, Amy Phillips, Amanda Smith, Joseph Gray, Zachary Garcia, Wanda Carson, Timothy Aguilar, Cassidy Friedman, Michael Morris",Bryan Potts,False
2020-06-15,jb_special_tokens,True,15,"Date of Visit, Date of Discharge","Robyn Gardner, Gina Gonzalez, Tasha Brooks, Sheila Scott, Lauren Rogers, Megan Brooks, Brooke Carter, Andrea Harris, Gary Deleon, Elizabeth Sanchez, Amy Phillips, Cheryl Vargas, Amanda Smith, Joseph Gray, Jessica Roberts",Bryan Potts,False
2023-12-23,continues,True,7,"Date of Visit, Date of Discharge","Phyllis Case, Charles Kane, Judy Carter, Tammy Hays, Kayla Franklin, Nicholas Rogers, Mary Hall",Bryan Potts,False
Arabic,continues,True,377,"Multiple Rows: Language spoken, Multiple Rows: Language written",None,Bryan Potts,False
Ashley Brown,jb_special_tokens,True,2,RN,"Stephanie Buck, Ruth Mcpherson",Bryan Potts,False
Bryan Wheeler,continues,True,13,Name,Bryan Wheeler,Bryan Potts,False
Bryan Wheeler,jb_special_tokens,True,13,Name,Bryan Wheeler,Bryan Potts,False
Bryan.Wheeler@gmail.com,continues,True,13,Email,Bryan Wheeler,Bryan Potts,False
Bryan.Wheeler@gmail.com,jb_special_tokens,True,13,Email,Bryan Wheeler,Bryan Potts,False
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Bryan Potts,Bryan Potts,True
English,jb_special_tokens,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Bryan Potts,Bryan Potts,True
Male,continues,True,4292,Multiple Rows: Legal gender,Bryan Potts,Bryan Potts,True
Male,jb_special_tokens,True,4292,Multiple Rows: Legal gender,Bryan Potts,Bryan Potts,True
Single,continues,True,4296,Multiple Rows: Marital status,Bryan Potts,Bryan Potts,True
#362986,jb_special_tokens,True,1,Billing Account Number,Kyle Hall,Bryan Potts,False
#362986,jb_special_tokens,False,0,,,Bryan Potts,False
Bryan.Wheeler@gmail.com,jb_special_tokens,False,0,,,Bryan Potts,False
English,jb_special_tokens,False,0,,,Bryan Potts,False
Male,jb_special_tokens,False,0,,,Bryan Potts,False
2020-06-05,jb_special_tokens,False,0,,,Bryan Potts,False
2020-06-15,jb_special_tokens,False,0,,,Bryan Potts,False
Bryan Wheeler,jb_special_tokens,False,0,,,Bryan Potts,False
Ashley Brown,jb_special_tokens,False,0,,,Bryan Potts,False
Bryan.Wheeler@gmail.com,continues,False,0,,,Bryan Potts,False
English,continues,False,0,,,Bryan Potts,False
Arabic,continues,False,0,,,Bryan Potts,False
Single,continues,False,0,,,Bryan Potts,False
Male,continues,False,0,,,Bryan Potts,False
2023-12-23,continues,False,0,,,Bryan Potts,False
Bryan Wheeler,continues,False,0,,,Bryan Potts,False
2024-02-03,jb_special_tokens,True,11,"Date of Visit, Date of Discharge","Kevin Anderson, Meredith Jones, Oscar Mcneil, Ruben Carroll, Nicholas Bryan, Kathleen Perez, Jonathan Callahan, Diana Jackson, Sean Olsen, John Faulkner, Kathleen Herrera",Candice Rogers,False
2024-02-16,jb_special_tokens,True,10,"Date of Visit, Date of Discharge","Courtney Rogers, Vanessa Thomas, Riley Zhang, Christian Montoya, Tracy Peterson, Amy Douglas, Lawrence Benitez, Allen Winters, Michael Thompson, Kathleen Perez",Candice Rogers,False
Elective,jb_special_tokens,True,2879,Multiple Rows: Admission Type,None,Candice Rogers,False
English,jb_special_tokens,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Candice Rogers,Candice Rogers,True
Male,jb_special_tokens,True,4292,Multiple Rows: Legal gender,None,Candice Rogers,False
Married,jb_special_tokens,True,2640,Multiple Rows: Marital status,Candice Rogers,Candice Rogers,True
Patricia Smith,jb_special_tokens,True,2,Doctors Name,"Kirsten Charles, Kathleen Herrera",Candice Rogers,False
#952372,jb_special_tokens,True,1,Billing Account Number,Brandon Diaz,Candice Rogers,False
#952372,jb_special_tokens,False,0,,,Candice Rogers,False
#654159,jb_special_tokens,True,1,Billing Account Number,Jesse Henderson,Candice Rogers,False
#654159,jb_special_tokens,False,0,,,Candice Rogers,False
Candice.Rogers@aol.com,jb_special_tokens,True,1,Email,Candice Rogers,Candice Rogers,True
Candice.Rogers@aol.com,jb_special_tokens,False,0,,,Candice Rogers,False
English,jb_special_tokens,False,0,,,Candice Rogers,False
Married,jb_special_tokens,False,0,,,Candice Rogers,False
Elective,jb_special_tokens,False,0,,,Candice Rogers,False
Male,jb_special_tokens,False,0,,,Candice Rogers,False
2024-02-03,jb_special_tokens,False,0,,,Candice Rogers,False
2024-02-16,jb_special_tokens,False,0,,,Candice Rogers,False
James Rogers,jb_special_tokens,True,1,Doctors Name,Michael Lopez,Candice Rogers,False
James Rogers,jb_special_tokens,False,0,,,Candice Rogers,False
Patricia Smith,jb_special_tokens,False,0,,,Candice Rogers,False
Dana Thomas,jb_special_tokens,True,1,RN,Kathleen Herrera,Candice Rogers,False
Dana Thomas,jb_special_tokens,False,0,,,Candice Rogers,False
Elective,jb_special_tokens,True,2879,Multiple Rows: Admission Type,None,Christy Stephenson,False
Elective,jb_special_tokens,False,0,,,Christy Stephenson,False
1667823840,continues,True,14,MRN,Caitlin Salinas,Derrick Ramsey,False
2023-01-30,continues,True,14,"Date of Visit, Date of Discharge","Hailey Bell, Oscar Mcneil, Savannah Robbins, Dylan Barnes, Amanda Hall, Stacey Wilson, Sarah Torres, Jamie Orr, Joshua Baker, David Gibson, Colleen Johnston, Troy Green, Jennifer Morris, Ricardo Garza",Derrick Ramsey,False
1667823840,continues,False,0,,,Derrick Ramsey,False
2023-01-30,continues,False,0,,,Derrick Ramsey,False
2020-11-25,continues,True,10,"Date of Visit, Date of Discharge","Paul Morales, Jeanette Rivas, Timothy Greer, Michael Moran, Melanie Shaw, Marisa Hunter, John Booker, Jeffrey Evans, Sheryl Hernandez, Tracy Yates",Edward Kline,False
2021-01-08,continues,True,7,"Date of Visit, Date of Discharge","Tiffany Ortiz, Amanda Smith, Michael Merritt, Alejandro Davis, Jamie Richardson, Robert Smith, Ruth Mcpherson",Edward Kline,False
2021-01-12,continues,True,9,"Date of Visit, Date of Discharge","Michael Lopez, John Parsons, Edward Kline, David Cohen, Amanda Wilson, Christy Gutierrez, Matthew Vaughn, Joseph Curry, Arthur Dalton",Edward Kline,False
2021-01-25,continues,True,6,"Date of Visit, Date of Discharge","Ralph Moore, Heidi Mann, Andrew Carney, William Silva, Robyn Gardner, Edward Kline",Edward Kline,False
Emergency,jb_special_tokens,True,2855,Multiple Rows: Admission Type,None,Edward Kline,False
English,continues,True,8666,"Multiple Rows: Language spoken, Multiple Rows: Language written",Edward Kline,Edward Kline,True
Male,continues,True,4292,Multiple Rows: Legal gender,Edward Kline,Edward Kline,True
Married,continues,True,2640,Multiple Rows: Marital status,Edward Kline,Edward Kline,True
Emergency,jb_special_tokens,False,0,,,Edward Kline,False
8807050007,continues,True,1,MRN,Edward Kline,Edward Kline,True
8807050007,continues,False,0,,,Edward Kline,False
537-35-8427,continues,True,1,SSN,Edward Kline,Edward Kline,True
537-35-8427,continues,False,0,,,Edward Kline,False
+1630-545-3683,continues,True,1,Telephone,Edward Kline,Edward Kline,True
+1630-545-3683,continues,False,0,,,Edward Kline,False
Edward.Kline@brown.com,continues,True,1,Email,Edward Kline,Edward Kline,True
Edward.Kline@brown.com,continues,False,0,,,Edward Kline,False
English,continues,False,0,,,Edward Kline,False
Married,continues,False,0,,,Edward Kline,False
Male,continues,False,0,,,Edward Kline,False
1996-01-02,continues,True,1,DOB,Edward Kline,Edward Kline,True
